Acres,FamilyIncome,FamilyType,NumBedrooms,NumChildren,NumPeople,NumRooms,NumUnits,NumVehicles,NumWorkers,OwnRent,YearBuilt,HouseCosts,ElectricBill,FoodStamp,HeatingFuel,Insurance,Language
10+,29100.00,Married,2,0,2,6,Single detached,1,0,Mortgage,1980-1989,200,140,No,Wood,2400,English
10+,29500.00,Female Head,2,0,2,4,Single detached,2,1,Rented,Before 1939,600,180,No,Oil,0,English
10+,30000.00,Female Head,2,2,3,6,Single detached,1,1,Rented,2000-2004,700,50,No,Gas,0,English
10+,30000.00,Married,2,0,2,5,Single detached,1,1,Mortgage,Before 1939,410,120,No,Oil,320,English
10+,30000.00,Married,2,4,6,4,Single attached,0,1,Mortgage,Before 1939,3300,80,No,Gas,950,Asian Pacific
10+,30000.00,Married,3,0,2,12,Single detached,4,0,Mortgage,1950-1959,1300,180,No,Other,1500,English
10+,30100.00,Married,2,0,2,8,Single detached,1,0,Mortgage,1960-1969,400,80,No,Gas,300,English
10+,30200.00,Married,2,0,2,4,Mobile home,2,1,Mortgage,2009,230,80,No,Gas,300,English
10+,30444.00,Married,4,0,2,10,Single detached,2,0,Mortgage,1950-1959,850,60,No,Wood,800,English
10+,30620.00,Married,3,0,2,7,Single detached,2,1,Mortgage,Before 1939,250,70,No,Wood,400,English
10+,30900.00,Married,3,0,2,7,Single detached,1,0,Mortgage,Before 1939,770,100,No,Gas,650,English
10+,31000.00,Married,3,0,3,5,Single detached,2,2,Mortgage,Before 1939,1200,100,No,Wood,600,English
10+,31000.00,Married,3,4,6,6,Single detached,2,1,Mortgage,1990-1999,480,130,No,Wood,600,English
10+,31100.00,Female Head,4,2,4,6,Single detached,2,2,Mortgage,Before 1939,740,150,No,Oil,1100,English
10+,31400.00,Married,3,0,2,5,Single detached,2,2,Mortgage,2007,480,130,No,Wood,410,English
10+,31960.00,Married,4,3,5,6,Single detached,3,2,Mortgage,1980-1989,540,140,No,Wood,400,Other European
10+,32230.00,Married,3,1,3,8,Single detached,2,2,Rented,1970-1979,800,130,No,Gas,0,English
10+,32300.00,Female Head,3,0,3,5,Single detached,1,0,Rented,Before 1939,1400,240,Yes,Oil,0,English
10+,32400.00,Married,3,0,2,8,Single detached,3,0,Mortgage,Before 1939,300,70,No,Gas,300,English
10+,33000.00,Female Head,3,0,4,6,Single detached,1,1,Rented,Before 1939,700,130,No,Wood,0,English
10+,33000.00,Married,3,0,2,7,Single detached,2,2,Mortgage,1980-1989,1400,50,No,Oil,1100,English
10+,33000.00,Married,3,1,3,10,Single detached,4,2,Mortgage,1980-1989,560,120,No,Gas,1000,Spanish
10+,33000.00,Married,3,1,4,5,Single detached,3,3,Mortgage,1970-1979,500,70,No,Oil,500,English
10+,33020.00,Married,3,1,3,5,Single detached,3,2,Rented,1960-1969,250,80,No,Gas,0,English
10+,33200.00,Married,3,0,2,8,Mobile home,2,1,Mortgage,1980-1989,150,150,No,Other,560,English
10+,33200.00,Married,5,0,2,21,Single detached,2,2,Mortgage,Before 1939,1700,270,No,Oil,190,English
10+,33360.00,Married,4,0,2,11,Single detached,1,2,Mortgage,Before 1939,400,40,No,Oil,1200,English
10+,33500.00,Married,1,0,2,3,Single detached,0,2,Rented,2010,80,2,No,Wood,0,English
10+,33700.00,Married,5,0,2,9,Single detached,5,0,Mortgage,Before 1939,500,100,No,Wood,1200,English
10+,33800.00,Female Head,4,0,4,10,Single detached,1,3,Mortgage,Before 1939,800,400,No,Wood,800,English
10+,34000.00,Male Head,5,5,7,10,Single detached,3,2,Mortgage,1960-1969,340,400,No,Wood,240,English
10+,34200.00,Married,4,0,2,7,Single detached,3,0,Mortgage,1970-1979,170,100,No,Oil,300,English
10+,34300.00,Married,3,2,4,7,Single detached,2,1,Mortgage,Before 1939,630,110,No,Wood,1100,English
10+,34500.00,Female Head,3,0,4,7,Single detached,2,1,Rented,Before 1939,600,160,Yes,Gas,0,English
10+,35000.00,Female Head,2,2,4,3,Single detached,4,1,Rented,1980-1989,250,80,No,Wood,0,English
10+,35000.00,Married,2,0,2,6,Single detached,0,1,Mortgage,2005,560,120,No,Coal,0,Other European
10+,35000.00,Married,5,8,10,7,Single detached,0,1,Mortgage,Before 1939,1600,2,No,Wood,600,Other European
10+,35200.00,Married,2,0,2,7,Single detached,3,0,Mortgage,2000-2004,440,100,No,Gas,490,English
10+,35400.00,Married,4,3,5,8,Single detached,2,3,Mortgage,Before 1939,1100,90,No,Oil,1200,English
10+,35400.00,Married,5,1,3,8,Single detached,2,3,Mortgage,Before 1939,220,170,No,Wood,2200,English
10+,35700.00,Married,3,0,2,5,Single detached,2,1,Rented,Before 1939,450,300,No,Oil,0,English
10+,36000.00,Female Head,4,3,4,6,Single detached,1,1,Rented,1950-1959,1700,400,No,Oil,0,English
10+,36000.00,Male Head,3,3,4,7,Mobile home,2,1,Mortgage,2000-2004,830,90,Yes,Oil,350,English
10+,36000.00,Married,3,5,7,5,Mobile home,2,1,Mortgage,Before 1939,500,100,No,Wood,0,English
10+,36000.00,Married,4,0,3,7,Single detached,2,3,Mortgage,1990-1999,780,180,No,Wood,860,English
10+,36000.00,Married,8,0,3,10,Single detached,2,2,Mortgage,Before 1939,230,170,No,Oil,500,Other European
10+,36200.00,Married,4,3,5,7,Mobile home,2,1,Mortgage,2008,800,300,Yes,Oil,1800,English
10+,36300.00,Married,8,8,10,9,Single detached,0,2,Mortgage,2007,1000,2,No,Wood,0,Other European
10+,36600.00,Married,2,0,2,4,Single detached,1,1,Mortgage,1970-1979,300,70,No,Wood,380,English
10+,37000.00,Married,3,1,3,6,Mobile home,1,1,Mortgage,1980-1989,550,120,No,Wood,200,English
10+,37200.00,Married,2,0,2,6,Single detached,2,0,Mortgage,Before 1939,40,180,No,Oil,720,English
10+,37200.00,Married,5,0,2,9,Single detached,1,0,Mortgage,Before 1939,150,160,No,Gas,240,English
10+,37400.00,Married,3,0,2,5,Single detached,2,2,Mortgage,1960-1969,750,150,No,Oil,230,English
10+,37450.00,Married,4,1,3,7,Mobile home,2,1,Rented,2006,600,80,No,Wood,0,English
10+,37500.00,Male Head,3,3,5,6,Single detached,2,1,Mortgage,1940-1949,490,150,No,Wood,600,English
10+,38000.00,Married,2,0,2,6,Single detached,2,1,Mortgage,Before 1939,1200,50,No,Oil,450,English
10+,38000.00,Married,2,1,3,5,Single detached,2,1,Mortgage,1970-1979,350,110,No,Coal,1000,English
10+,38000.00,Married,3,0,2,7,Mobile home,2,1,Mortgage,1990-1999,340,130,No,Gas,350,English
10+,38100.00,Married,2,0,2,5,Single attached,1,0,Outright,1970-1979,210,130,No,Electricity,390,English
10+,38100.00,Married,2,0,3,5,Single detached,3,2,Mortgage,1970-1979,600,150,No,Coal,500,English
10+,38100.00,Married,3,1,4,5,Mobile home,1,2,Rented,1980-1989,500,1,Yes,Gas,0,English
10+,38350.00,Female Head,4,2,3,8,Single detached,1,1,Rented,2000-2004,750,140,No,Other,0,English
10+,38500.00,Married,3,0,2,9,Single detached,2,0,Mortgage,1990-1999,2400,200,No,Gas,1600,English
10+,38500.00,Married,4,0,2,6,Single detached,1,0,Mortgage,Before 1939,200,100,No,Gas,700,English
10+,38500.00,Married,4,0,2,7,Single detached,4,1,Mortgage,Before 1939,400,240,No,Wood,500,English
10+,38900.00,Married,3,0,2,6,Single detached,3,2,Mortgage,Before 1939,130,90,No,Wood,0,English
10+,38970.00,Married,2,1,3,4,Single detached,1,2,Mortgage,15,460,50,No,Wood,1700,English
10+,39000.00,Male Head,5,1,2,10,Single detached,1,1,Mortgage,1990-1999,850,120,No,Wood,480,English
10+,39200.00,Married,3,2,4,7,Single detached,2,2,Mortgage,1970-1979,400,150,No,Gas,800,English
10+,39290.00,Married,4,0,5,8,Single detached,2,2,Mortgage,1980-1989,540,400,No,Electricity,2400,Spanish
10+,39600.00,Married,2,0,2,5,Single detached,2,1,Mortgage,1990-1999,1700,120,No,Oil,500,English
10+,39700.00,Married,3,1,4,5,Mobile home,2,2,Mortgage,1980-1989,270,310,No,Gas,0,English
10+,39800.00,Married,4,3,5,6,Single detached,0,3,Mortgage,1990-1999,680,2,No,Wood,500,Other European
10+,40000.00,Female Head,3,0,3,6,Single detached,2,1,Mortgage,1970-1979,900,120,No,Oil,450,English
10+,40000.00,Female Head,3,1,2,5,Single detached,0,1,Mortgage,Before 1939,1600,80,No,Gas,1700,English
10+,40000.00,Female Head,4,1,5,7,Single detached,2,2,Mortgage,1960-1969,370,330,No,Electricity,460,English
10+,40000.00,Male Head,4,2,4,6,Single detached,2,1,Rented,1970-1979,700,140,No,Gas,0,English
10+,40000.00,Married,1,0,2,3,Single detached,2,1,Mortgage,1990-1999,900,60,No,Oil,1000,English
10+,40000.00,Married,1,0,2,3,Single detached,2,2,Mortgage,1950-1959,490,90,No,Wood,500,English
10+,40000.00,Married,3,0,2,11,Single detached,2,1,Mortgage,Before 1939,500,60,No,Oil,300,English
10+,40000.00,Married,3,2,4,6,Single detached,1,1,Rented,Before 1939,500,140,No,Wood,0,English
10+,40000.00,Married,3,2,4,8,Single detached,3,1,Mortgage,1960-1969,850,100,No,Wood,700,English
10+,40000.00,Married,4,4,6,11,Single detached,3,1,Mortgage,Before 1939,360,130,No,Wood,500,English
10+,40030.00,Married,5,0,4,8,Single detached,2,0,Rented,1960-1969,650,70,Yes,Oil,0,English
10+,40200.00,Married,3,0,2,6,Mobile home,2,2,Mortgage,1970-1979,250,130,No,Oil,550,English
10+,40300.00,Female Head,4,0,2,7,Single detached,1,1,Mortgage,1990-1999,250,90,No,Gas,550,Other European
10+,40400.00,Married,3,3,5,7,Single detached,3,1,Mortgage,Before 1939,1300,100,No,Gas,500,English
10+,41000.00,Female Head,3,0,2,5,Mobile home,1,1,Mortgage,1990-1999,210,90,No,Gas,500,English
10+,41000.00,Married,2,0,2,4,Mobile home,1,0,Mortgage,1970-1979,330,110,No,Gas,300,English
10+,41000.00,Married,2,0,2,5,Mobile home,2,1,Mortgage,1990-1999,530,190,No,Gas,0,English
10+,41200.00,Married,3,0,2,5,Single detached,2,1,Mortgage,1990-1999,1200,230,No,Wood,850,Other European
10+,41300.00,Married,2,0,2,5,Single detached,2,0,Mortgage,1970-1979,210,100,No,Wood,500,English
10+,41600.00,Married,3,0,2,6,Single detached,2,1,Mortgage,Before 1939,990,120,No,Oil,870,English
10+,42000.00,Female Head,1,1,3,3,Single detached,3,1,Mortgage,1970-1979,1400,60,No,Wood,3600,English
10+,42000.00,Male Head,3,1,2,6,Single detached,1,1,Mortgage,1980-1989,720,100,No,Wood,0,English
10+,42000.00,Married,3,1,3,7,Single detached,2,0,Mortgage,2005,1900,80,No,Oil,600,English
10+,42000.00,Married,5,4,6,10,Single detached,2,1,Rented,Before 1939,550,120,No,Wood,0,English
10+,42200.00,Male Head,3,2,6,5,Single detached,2,0,Mortgage,1970-1979,510,70,No,Oil,500,English
10+,42400.00,Married,4,0,2,7,Mobile home,3,0,Mortgage,1960-1969,250,80,No,Wood,80,English
10+,42500.00,Female Head,2,0,2,4,Single detached,2,2,Mortgage,1970-1979,950,100,No,Coal,430,English
10+,42950.00,Married,3,0,2,5,Single detached,2,1,Mortgage,1970-1979,190,130,No,Oil,350,English
10+,43000.00,Married,2,1,3,7,Single detached,2,1,Mortgage,1990-1999,680,100,No,Gas,440,English
10+,43000.00,Married,3,3,5,8,Single detached,2,2,Mortgage,Before 1939,1100,100,No,Wood,1500,English
10+,43540.00,Married,2,0,2,5,Single detached,2,1,Mortgage,Before 1939,560,60,No,Gas,600,English
10+,43700.00,Married,3,3,5,6,Single detached,2,2,Mortgage,1980-1989,410,90,No,Wood,300,English
10+,43780.00,Male Head,4,0,2,7,Single detached,2,1,Mortgage,Before 1939,1500,130,No,Oil,980,English
10+,43830.00,Married,3,2,4,6,Single detached,3,2,Mortgage,2000-2004,1900,180,No,Gas,600,English
10+,44000.00,Married,3,0,3,10,Single detached,3,3,Mortgage,Before 1939,990,80,No,Oil,3000,English
10+,44100.00,Married,3,0,2,9,Mobile home,2,2,Rented,1990-1999,400,80,No,Gas,0,English
10+,44644.00,Married,2,3,5,5,Single detached,2,2,Rented,1960-1969,650,70,No,Gas,0,English
10+,44700.00,Married,2,0,2,5,Single detached,2,2,Mortgage,1980-1989,180,90,No,Oil,860,English
10+,44700.00,Married,3,0,2,7,Single detached,2,0,Mortgage,2009,530,130,No,Electricity,710,English
10+,44900.00,Married,3,0,5,6,Single detached,1,1,Mortgage,Before 1939,3400,80,Yes,Gas,900,Spanish
10+,44900.00,Married,5,0,2,7,Single detached,2,2,Mortgage,1990-1999,1000,150,No,Oil,600,English
10+,44900.00,Married,8,7,10,10,Single detached,3,1,Mortgage,Before 1939,430,2,No,Wood,0,Other European
10+,45100.00,Married,3,0,2,6,Single detached,1,1,Mortgage,1950-1959,1300,120,No,Oil,1100,English
10+,45500.00,Married,8,2,7,12,Single detached,3,3,Mortgage,Before 1939,2200,300,Yes,Wood,1700,English
10+,45600.00,Married,3,2,4,6,Single attached,2,1,Mortgage,1990-1999,1200,100,No,Oil,1700,English
10+,46000.00,Married,4,0,2,7,Single detached,2,1,Mortgage,1970-1979,260,190,No,Wood,300,English
10+,46400.00,Married,3,0,2,7,Single detached,2,0,Mortgage,Before 1939,390,120,No,Wood,400,English
10+,46571.00,Married,2,0,2,4,Single detached,1,2,Mortgage,1970-1979,550,110,No,Coal,650,English
10+,46700.00,Married,3,0,2,7,Single detached,1,2,Mortgage,Before 1939,1300,100,No,Oil,600,Other European
10+,46800.00,Married,2,0,2,5,Single attached,1,0,Outright,2000-2004,470,80,No,Gas,500,English
10+,46800.00,Married,5,0,2,21,Single detached,2,0,Mortgage,Before 1939,720,100,No,Oil,500,English
10+,46830.00,Married,8,10,12,9,Single detached,3,2,Mortgage,1980-1989,580,100,Yes,Oil,560,Other European
10+,47000.00,Married,3,0,2,8,Single detached,2,1,Mortgage,1980-1989,100,110,No,Wood,700,English
10+,47300.00,Married,8,7,10,10,Single detached,0,3,Mortgage,Before 1939,4800,2,No,Wood,630,Other European
10+,47600.00,Female Head,3,0,2,6,Single detached,2,1,Mortgage,Before 1939,700,200,No,Gas,900,English
10+,47600.00,Married,3,1,4,6,Single detached,4,2,Mortgage,1990-1999,540,120,No,Coal,400,English
10+,47600.00,Married,4,7,9,6,Single detached,2,1,Rented,2008,550,250,Yes,Electricity,0,Other
10+,47800.00,Married,4,3,5,6,Single detached,3,2,Mortgage,2005,860,130,Yes,Gas,500,English
10+,47900.00,Married,3,0,2,4,Single detached,2,1,Mortgage,1970-1979,380,90,No,Gas,510,English
10+,48000.00,Female Head,3,1,3,6,Single detached,4,1,Mortgage,1990-1999,2000,100,No,Wood,900,English
10+,48000.00,Married,3,0,2,5,Single detached,1,1,Mortgage,Before 1939,1200,100,No,Oil,600,English
10+,48000.00,Married,3,0,2,7,Single detached,3,2,Rented,1960-1969,350,1,No,Gas,0,English
10+,48000.00,Married,3,0,3,6,Single detached,2,2,Mortgage,1990-1999,400,250,No,Gas,680,English
10+,48000.00,Married,4,0,2,6,Single detached,2,2,Mortgage,Before 1939,410,150,No,Wood,430,English
10+,48200.00,Married,2,0,2,6,Single detached,2,2,Mortgage,1960-1969,700,90,No,Wood,450,English
10+,48200.00,Married,3,2,4,5,Single detached,3,2,Mortgage,15,730,150,No,Wood,550,Spanish
10+,48500.00,Married,2,0,2,5,Single detached,2,0,Mortgage,1990-1999,1800,150,No,Oil,1100,English
10+,48590.00,Married,3,1,4,8,Mobile home,4,1,Mortgage,1990-1999,610,150,No,Gas,270,English
10+,48600.00,Married,3,0,4,7,Single detached,3,1,Mortgage,1980-1989,800,70,No,Oil,680,English
10+,48650.00,Married,5,0,2,11,Single detached,3,1,Mortgage,Before 1939,1000,130,No,Wood,400,Other European
10+,48700.00,Married,2,0,2,8,Single detached,2,1,Mortgage,Before 1939,300,150,No,Coal,800,English
10+,48900.00,Male Head,4,2,5,9,Single detached,1,1,Mortgage,1960-1969,800,150,No,Gas,150,English
10+,48900.00,Married,3,0,3,9,Single detached,3,2,Mortgage,1970-1979,700,100,No,Oil,780,English
10+,49000.00,Married,3,0,2,6,Single detached,2,2,Mortgage,1990-1999,700,150,No,Gas,500,English
10+,49400.00,Married,1,0,2,4,Single detached,1,2,Mortgage,1980-1989,110,160,No,Wood,800,English
10+,49400.00,Married,3,0,9,6,Single detached,3,1,Mortgage,Before 1939,510,350,Yes,Wood,1500,English
10+,49700.00,Married,3,0,4,7,Single detached,2,1,Mortgage,Before 1939,780,200,No,Oil,500,English
10+,49900.00,Married,3,0,3,10,Single attached,1,1,Mortgage,1960-1969,1800,310,No,Electricity,1800,Spanish
10+,50000.00,Male Head,3,1,3,5,Single detached,3,1,Mortgage,1990-1999,470,120,No,Gas,250,English
10+,50000.00,Married,1,0,2,2,Single detached,2,2,Mortgage,Before 1939,470,70,No,Wood,300,English
10+,50000.00,Married,1,0,2,4,Single detached,4,1,Mortgage,1970-1979,620,140,No,Wood,600,English
10+,50000.00,Married,2,0,2,5,Mobile home,1,1,Mortgage,1990-1999,600,250,No,Wood,0,English
10+,50000.00,Married,3,0,2,5,Single detached,2,2,Mortgage,1960-1969,600,100,No,Gas,1400,English
10+,50000.00,Married,3,0,2,7,Single detached,2,1,Mortgage,1970-1979,410,200,No,Coal,700,English
10+,50000.00,Married,3,0,3,7,Single detached,2,3,Mortgage,Before 1939,1000,100,No,Oil,400,English
10+,50000.00,Married,3,1,3,7,Single detached,2,1,Mortgage,1970-1979,360,200,No,Wood,1000,English
10+,50000.00,Married,3,2,5,10,Single detached,3,2,Rented,Before 1939,500,150,No,Oil,0,English
10+,50000.00,Married,3,5,7,8,Mobile home,2,1,Mortgage,2000-2004,870,100,No,Gas,400,English
10+,50000.00,Married,4,0,2,7,Single detached,2,1,Mortgage,Before 1939,600,60,No,Oil,1500,English
10+,50000.00,Married,4,0,2,11,Single detached,2,1,Mortgage,Before 1939,830,140,No,Gas,2000,English
10+,50000.00,Married,5,1,3,8,Single detached,5,1,Mortgage,Before 1939,500,80,No,Oil,550,English
10+,50200.00,Married,3,1,3,5,Single detached,2,2,Mortgage,1960-1969,730,120,No,Oil,520,English
10+,50440.00,Married,3,0,2,7,Single detached,2,0,Mortgage,1980-1989,1200,70,No,Gas,530,English
10+,50500.00,Married,2,0,2,5,Mobile home,1,2,Rented,1970-1979,260,100,No,Gas,0,English
10+,51000.00,Married,3,0,2,8,Single detached,2,2,Mortgage,1990-1999,200,70,No,Gas,1200,English
10+,51000.00,Married,3,0,3,11,Single detached,3,2,Mortgage,Before 1939,1240,100,No,Gas,1100,English
10+,51001.00,Married,3,0,2,7,Single detached,2,1,Mortgage,1990-1999,700,80,No,Oil,600,English
10+,51120.00,Male Head,2,0,2,5,Single detached,4,2,Mortgage,Before 1939,50,60,No,Oil,0,English
10+,51400.00,Married,3,0,3,6,Single detached,2,2,Mortgage,1960-1969,700,410,No,Wood,380,English
10+,51600.00,Married,2,0,2,6,Single detached,2,1,Mortgage,2000-2004,980,70,No,Gas,880,English
10+,51800.00,Married,4,0,2,7,Single detached,2,2,Mortgage,Before 1939,400,150,No,Oil,1000,English
10+,52000.00,Married,1,0,2,2,Single detached,2,2,Mortgage,2008,610,120,No,Oil,400,English
10+,52000.00,Married,3,1,5,5,Single detached,3,2,Mortgage,1970-1979,750,250,No,Wood,420,English
10+,52000.00,Married,3,2,4,5,Single detached,2,1,Mortgage,Before 1939,1400,120,Yes,Wood,500,English
10+,52000.00,Married,4,1,3,10,Mobile home,3,1,Mortgage,1970-1979,410,200,No,Gas,200,English
10+,52000.00,Married,4,2,4,7,Single detached,3,2,Rented,2000-2004,550,200,No,Oil,0,English
10+,52000.00,Married,4,3,5,8,Single detached,1,2,Mortgage,Before 1939,750,100,No,Gas,830,Other European
10+,52250.00,Married,2,0,2,7,Mobile home,1,1,Mortgage,2008,940,210,No,Gas,820,English
10+,52300.00,Married,4,0,2,8,Single detached,2,2,Mortgage,1980-1989,800,80,No,Gas,830,English
10+,52700.00,Male Head,5,0,5,9,Single detached,3,2,Mortgage,Before 1939,610,200,Yes,Wood,2500,English
10+,52800.00,Married,3,0,4,6,Mobile home,3,2,Mortgage,2000-2004,980,150,No,Gas,880,English
10+,52800.00,Married,4,0,6,9,Single detached,2,2,Mortgage,2006,2000,150,Yes,Gas,1200,English
10+,52800.00,Married,8,3,7,8,Mobile home,2,2,Mortgage,1980-1989,970,330,Yes,Gas,500,English
10+,53300.00,Married,5,0,3,7,Single detached,4,1,Mortgage,Before 1939,790,130,No,Wood,350,English
10+,53600.00,Married,3,0,2,8,Single detached,2,0,Mortgage,1990-1999,1800,60,No,Gas,1900,English
10+,53700.00,Married,3,0,2,9,Single detached,2,0,Mortgage,Before 1939,780,130,No,Oil,600,English
10+,53930.00,Married,3,2,4,9,Single detached,2,2,Mortgage,1970-1979,60,130,No,Coal,850,Spanish
10+,54000.00,Male Head,3,3,4,9,Single detached,2,1,Mortgage,Before 1939,950,50,No,Oil,1000,English
10+,54000.00,Married,3,2,4,7,Single detached,3,1,Mortgage,Before 1939,2000,230,No,Wood,550,English
10+,54000.00,Married,4,0,2,7,Single detached,2,2,Mortgage,2000-2004,570,110,No,Wood,490,English
10+,54000.00,Married,5,0,2,9,Single detached,2,2,Mortgage,1940-1949,220,90,No,Wood,800,English
10+,54100.00,Married,4,0,2,9,Single detached,2,1,Mortgage,1980-1989,740,290,Yes,Oil,200,English
10+,54130.00,Female Head,5,0,2,8,Single detached,2,2,Mortgage,Before 1939,1200,300,No,Gas,1700,English
10+,54600.00,Married,2,0,2,6,Single detached,2,2,Mortgage,1990-1999,430,150,No,Wood,600,English
10+,54850.00,Married,4,0,2,7,Single detached,2,1,Mortgage,Before 1939,500,100,No,Wood,450,English
10+,55000.00,Married,3,0,2,6,Mobile home,2,2,Mortgage,1980-1989,900,70,No,Oil,420,English
10+,55000.00,Married,3,1,3,7,Single detached,2,2,Mortgage,Before 1939,500,120,No,Wood,600,English
10+,55000.00,Married,4,0,2,9,Single detached,3,2,Mortgage,Before 1939,1300,150,No,Oil,1000,English
10+,55000.00,Married,4,2,4,8,Mobile home,3,2,Mortgage,2000-2004,900,200,No,Coal,900,English
10+,55000.00,Married,4,3,5,8,Single detached,2,2,Mortgage,1940-1949,350,100,No,Other,350,English
10+,55400.00,Married,4,0,3,11,Single detached,3,2,Mortgage,Before 1939,500,50,No,Oil,600,English
10+,55600.00,Married,3,2,4,6,Mobile home,2,2,Mortgage,2000-2004,350,100,Yes,Gas,300,English
10+,55690.00,Married,4,3,5,9,Single detached,3,2,Mortgage,Before 1939,1600,350,No,Oil,3000,English
10+,55900.00,Married,3,3,5,5,Single detached,0,2,Mortgage,1990-1999,900,180,No,Wood,800,English
10+,55900.00,Married,4,0,5,7,Mobile home,3,3,Mortgage,1980-1989,750,150,No,Wood,460,English
10+,56000.00,Female Head,3,2,3,5,Single detached,1,1,Mortgage,2000-2004,510,160,No,Gas,500,English
10+,56000.00,Married,3,0,2,7,Single detached,3,2,Mortgage,Before 1939,270,120,No,Wood,970,English
10+,56100.00,Female Head,2,1,4,4,Single detached,3,3,Mortgage,1960-1969,1100,220,No,Oil,650,English
10+,56200.00,Married,2,0,2,6,Single detached,2,2,Mortgage,Before 1939,290,180,No,Coal,370,English
10+,56200.00,Married,5,0,4,8,Single detached,2,2,Mortgage,Before 1939,2500,500,Yes,Oil,1100,English
10+,56400.00,Married,3,0,2,6,Single detached,3,1,Mortgage,1960-1969,600,100,No,Wood,700,English
10+,56400.00,Married,3,3,5,7,Single detached,3,2,Mortgage,1960-1969,870,120,No,Wood,550,English
10+,56500.00,Married,3,0,2,6,Mobile home,2,1,Mortgage,1990-1999,660,160,No,Oil,0,English
10+,56800.00,Married,5,3,5,9,Single detached,2,2,Mortgage,Before 1939,190,120,No,Wood,2100,English
10+,57000.00,Female Head,2,2,4,3,Single detached,2,1,Mortgage,1970-1979,420,120,No,Wood,420,English
10+,57000.00,Married,2,0,2,4,Single detached,2,1,Mortgage,1960-1969,890,90,No,Gas,1200,English
10+,57000.00,Married,2,0,2,6,Mobile home,2,1,Mortgage,1980-1989,350,100,No,Other,1200,English
